"","Sector.x","URN","Places","Local.authority","Organisation","Registration.date","Overall.experiences.and.progress.of.children.and.young.people","Latest.full.inspection.date","Homes","Join","Leave","keep","Organisation_fame_search","X.x","Company.name","X.1","X.y","Indiv","Invest","LA_owned_companies","Sector.y","Sector_merge","year","joined","left","age","X.x.x","profit_margin_average","ebitda_margin_average","salaries_turnover_average","Region.Country.name","net_loss","median_house_price_detached","median_wage","average_house_price_per_sq_m","residential_expenditure","Unemployment.rate...aged.16.64.","occupancy_rate_fte","X..of.white...aged.16.","claimant_count_rate","rel_pov_per","overall.average","number_of_inspections","ever_outstanding","ever_inadequate","children_in_care","net_loss_s","median_wage_s","median_house_price_detached_s","average_house_price_per_sq_m_s","children_in_care_s","residential_expenditure_s","claimant_count_rate_s","X..of.white...aged.16._s","Unemployment.rate...aged.16.64._s","occupancy_rate_fte_s","rel_pov_per_s","closed","age_years","X.y.y","chain_size","binary_sector_private","net_loss_2014","needQuint","houseQuint","chain_size_0s","X.x.x.x","reqs_per","recs_per","house_price_2014","children_in_care_23","X.y.y.y","sector_third","sector_invest","sector_corp","sector_indiv","sector_la","majority"
"37","Voluntary","SC009121",3,"CORNWALL",NA,NA,"Good",2013-08-28,1,NA,"2015-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2013,0,1,NA,NA,NA,NA,NA,"South West",19.3636363636364,32.4079545454545,12.3054545454545,2287.66666666667,11389683.2727273,3.32,84.06,98.51,2.40909090909091,21.0855722902673,NA,2,0,0,35.3571428571429,0.692985641513993,-1.3166094820149,-0.137747355097288,-0.096957429793129,-0.892295092451089,-0.589514435433858,-0.715369735430885,0.791430860990053,-0.861125610997053,-0.021018492872737,-0.0778266614881043,"1",NA,NA,NA,"0",18,"4","3",NA,NA,NA,NA,2241,24.9,NA,1,NA,NA,NA,NA,"Con"
"38","Voluntary","SC044026",5,"TAMESIDE",NA,NA,"Good",2013-07-24,1,NA,"2015-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2013,0,1,NA,NA,NA,NA,NA,"North West",10.7272727272727,26.3863636363636,12.2963636363636,1795,16823788.7509091,4.73,79.58,90.24,4.23636363636364,25.7682680693728,NA,3,0,0,73.2142857142857,0.574513776510939,-1.32291602770243,-0.336437943899579,-0.443063022079609,-0.0374524069700571,-0.0779315105424051,0.714544251735531,0.120891619510244,0.13952485763626,-0.696041853047959,0.546661206112619,"1",NA,NA,NA,"0",-2,"3","2",NA,NA,NA,NA,1808,34.17,NA,1,NA,NA,NA,NA,"Lab"
"39","Voluntary","SC800004",NA,"NORTH SOMERSET",NA,NA,"Good",2014-10-28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2014,0,0,NA,NA,NA,NA,NA,"South West",4.81818181818182,37.8227272727273,13.8181818181818,2538,4077625.72727273,3.37,79.48,97.37,2.13636363636364,13.5883125939616,NA,NA,NA,NA,18.1428571428571,0.493454079403586,-0.2672002796106,0.0409204417781442,0.0789054252861314,-1.28100657773586,-1.27789337859156,-0.928789733515425,0.698998607630081,-0.825641551825659,-0.711109338766155,-1.07766691194513,"0",NA,NA,NA,"0",4,"2","3",NA,NA,NA,NA,2446,NA,NA,1,NA,NA,NA,NA,"Con plurality"
"40","Voluntary","SC800003",NA,"BIRMINGHAM",NA,NA,"Outstanding",2014-08-12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2014,0,0,NA,NA,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,NA,NA,NA,NA,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"0",NA,NA,NA,"0",44,"5","2",NA,NA,NA,NA,1999,66.69,NA,1,NA,NA,NA,NA,"Lab"
"41","Voluntary","SC800002",NA,"WIRRAL",NA,NA,"Outstanding",2014-08-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2014,0,0,NA,NA,NA,NA,NA,"North West",27.7272727272727,30.3104545454545,13.5827272727273,1760,12532056.5454545,3.93,81.81,96.5,3.57272727272727,19.0667330056674,NA,NA,NA,NA,61.2857142857143,0.807716289727477,-0.43053981291752,-0.20695722277256,-0.467651037769785,-0.306808498432948,-0.481968002534073,0.195222256396484,0.6284582037501,-0.428220089106045,-0.360036921532167,-0.347060602649499,"0",NA,NA,NA,"0",15,"5","2",NA,NA,NA,NA,1694,26.23,NA,1,NA,NA,NA,NA,"Lab plurality"
"42","Private","SC007286",5,"WALTHAM FOREST","Sherico Care Services Limited","19/05/1994",NA,2012-04-25,1,NA,"2020-09-30",NA,"Sherico Care Services Limited",66,"SHERICO CARE SERVICES LIMITED",754,754,9,0,0,"Individual owned","Individual owned",2012,0,1,355,239,NA,NA,NA,"London",-9,65.4761363636364,15.7836363636364,6460.33333333333,4904399.63636364,6.13333333333333,75.78,60.91,4.58181818181818,21.4051801186746,NA,10,0,0,41.1428571428571,0.3038990953987,1.09627489803249,0.953382317321406,2.83440238363188,-0.76164932353795,-1.2000584126832,0.984876249309281,-2.25721188140908,1.13544411838005,-1.26860631033944,-0.0352035186136158,"1",29.5833333333333,31,5,"1",-3,"2","5",0.5,NA,NA,NA,5687,NA,NA,NA,NA,NA,1,NA,"Lab"
"43","Local Authority","SC032772",5,"TAMESIDE",NA,NA,"Requires improvement to be good",2015-07-21,1,NA,"2017-12-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North West",10.7272727272727,26.3863636363636,12.2963636363636,1795,16823788.7509091,4.73,79.58,90.24,4.23636363636364,25.7682680693728,2.5,6,0,0,73.2142857142857,0.574513776510939,-1.32291602770243,-0.336437943899579,-0.443063022079609,-0.0374524069700571,-0.0779315105424051,0.714544251735531,0.120891619510244,0.13952485763626,-0.696041853047959,0.546661206112619,"1",NA,32,6,"0",-2,"3","2",0.6,1074,19,10,1808,34.17,NA,NA,0,NA,NA,1,"Lab"
"44","Local Authority","SC033664",8,"BIRMINGHAM",NA,NA,"Requires improvement to be good",2015-11-11,1,NA,"2016-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,2.5,4,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"1",NA,33,10,"0",44,"5","2",1,1106,10,2,1999,66.69,NA,NA,0,NA,NA,1,"Lab"
"45","Voluntary","SC008132",4,"NORTH SOMERSET",NA,NA,"Outstanding",2016-03-18,1,NA,"2016-03-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2016,0,1,NA,NA,NA,NA,NA,"South West",4.81818181818182,37.8227272727273,13.8181818181818,2538,4077625.72727273,3.37,79.48,97.37,2.13636363636364,13.5883125939616,4,5,1,0,18.1428571428571,0.493454079403586,-0.2672002796106,0.0409204417781442,0.0789054252861314,-1.28100657773586,-1.27789337859156,-0.928789733515425,0.698998607630081,-0.825641551825659,-0.711109338766155,-1.07766691194513,"1",NA,NA,NA,"0",4,"2","3",NA,881,0,0.5,2446,NA,NA,1,NA,NA,NA,NA,"Con plurality"
"46","Local Authority","SC033696",6,"BIRMINGHAM",NA,NA,"Requires improvement to be good",2015-11-05,1,NA,"2016-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,2.5,3,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"1",NA,34,10,"0",44,"5","2",1,1108,5,1.5,1999,66.69,NA,NA,0,NA,NA,1,"Lab"
"47","Local Authority","SC357166",6,"BIRMINGHAM",NA,NA,"Good",2015-10-15,1,NA,"2016-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,3,2,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"1",NA,35,10,"0",44,"5","2",1,1668,1,1,1999,66.69,NA,NA,0,NA,NA,1,"Lab"
"48","Voluntary","SC007956",6,"NORTH YORKSHIRE",NA,NA,"Good",2015-09-29,1,NA,"2017-01-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2015,0,1,NA,NA,NA,NA,NA,"Yorkshire and The Humber",-33.8181818181818,32.67,12.8772727272727,2085.7619047619,6246436.81818182,2.52,95.09,98.13,1.87272727272727,NA,2.5,4,0,0,33.4285714285714,-0.0365516324521817,-0.919927758269527,-0.129100808621008,-0.238798499897002,-0.935843682088802,-1.07371502285682,-1.13509573166381,0.760620109870062,-1.42887055773936,1.64092518184438,NA,"1",NA,NA,NA,"0",-17,"1","3",NA,880,0.5,2,NA,2.97,NA,1,NA,NA,NA,NA,"Con"
"49","Voluntary","SC008596",8,"STOCKPORT",NA,NA,"Good",2016-01-21,1,NA,"2016-07-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2016,0,1,NA,NA,NA,NA,NA,"North West",-57.3636363636364,39.2925454545455,14.2309090909091,2473,8478833.84,4.6,93.37,92.51,2.99090909090909,16.5773282733401,3,5,0,0,43.4285714285714,-0.359543348618403,0.0191168946030737,0.0894190934445785,0.0332419675758041,-0.710036180263623,-0.863550497614141,-0.260073739517201,0.304945316990192,0.0472663037906349,1.3817644274914,-0.679049509514426,"1",NA,NA,NA,"0",-46,"1","3",NA,898,1,2.5,2307,13.26,NA,1,NA,NA,NA,NA,"LD plurality"
"50","Private","SC010769",3,"HARINGEY","Five Rivers Child Care Limited",NA,NA,2013-05-14,1,NA,"2018-11-01",NA,"Five Rivers Child Care Limited",41,"FIVE RIVERS CHILD CARE LIMITED",310,310,0,0,0,"Corporate owned","Corporate owned",2013,0,1,NA,35,1.239,2.788,33.891,"London",18.2727272727273,186.659090909091,15.58,7382.66666666667,8347497,4.8,72.54,64.41,5.18181818181818,18.0640593024185,NA,8,0,0,67.8571428571429,0.678020774355713,0.955008274631912,4.95197886015309,3.48235513996252,-0.15842071151926,-0.87591494011953,1.45440024509527,-1.97342864740916,0.189202540476211,-1.75679284760902,-0.48077792967194,"1",NA,36,12,"1",11,"4","5",1.2,NA,NA,NA,6637,26.07,NA,NA,NA,1,NA,NA,"Lab"
"51","Local Authority","SC035450",6,"LANCASHIRE",NA,NA,"Requires improvement to be good",2015-09-25,1,NA,"2017-01-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,2,10,0,1,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"1",NA,37,22,"0",-137,"1","1",2.2,1182,7,3,NA,9.9,NA,NA,0,NA,NA,1,"Con"
"52","Local Authority","SC036347",6,"GLOUCESTERSHIRE",NA,NA,"Good",2015-09-23,1,NA,"2016-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"South West",4.63636363636363,38.1749545454545,14.4909090909091,2679.22222222222,16132857.1818182,3.36,83.33,95.23,2.12727272727273,15.3190946409321,3.5,5,1,0,55.5,0.490959934877206,0.199484101266313,0.0525426601033299,0.178116117166176,-0.437454267346087,-0.142977872714535,-0.935903733451576,0.52548543027013,-0.832738363659938,-0.131011138615575,-0.846848502895997,"1",NA,38,3,"0",-33,"2","3",0.3,1216,1,11.5,NA,52.56,NA,NA,0,NA,NA,1,"Con plurality"
"53","Local Authority","SC037330",6,"PORTSMOUTH",NA,NA,"Good",2015-09-10,1,NA,"2016-07-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"South East",15.8181818181818,41.9749181818182,15.7181818181818,2930.66666666667,6505320.81818182,4.56,90.89,90.47,3.45454545454545,20.7925661892034,2.5,4,0,0,31.8571428571429,0.644349823249581,1.05086776908231,0.17792763290122,0.354759544172108,-0.971327718089901,-1.04934290964346,0.102740257226517,0.139540232030239,0.0188790564535203,1.00809078168011,-0.116902177788759,"1",NA,39,4,"0",11,"4","3",0.4,1241,2,0,2729,NA,NA,NA,0,NA,NA,1,"LD plurality"
"54","Local Authority","SC043539",6,"DUDLEY",NA,NA,"Good",2016-01-28,1,NA,"2016-11-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2016,0,1,NA,NA,NA,NA,NA,"West Midlands",18.9090909090909,27.1817727272727,13.3972727272727,1858.33333333333,10195406.3636364,5.43,77.45,89.65,4.35454545454545,26.128695975633,1.75,6,0,1,45.5,0.686750280198043,-0.559193344943048,-0.310192338212081,-0.39857042225929,-0.663261769171265,-0.701947231730532,0.807026250905498,0.0730538743502581,0.636301686035776,-1.01697929884555,0.594728145589785,"1",NA,40,5,"0",35,"4","2",0.5,1347,1.75,1.25,1842,NA,NA,NA,0,NA,NA,1,"Con"
"55","Private","SC016696",4,"GLOUCESTERSHIRE","Marlowe Child & Family Services Limited",NA,"Requires improvement to be good",2015-09-30,1,NA,"2018-06-06",NA,"Marlowe Child & Family Services Limited",168,"HARTMORE EDUCATION LIMITED",366,366,0,0,0,"Corporate owned","Corporate owned",2015,0,1,NA,285,NA,NA,NA,"South West",4.63636363636363,38.1749545454545,14.4909090909091,2679.22222222222,16132857.1818182,3.36,83.33,95.23,2.12727272727273,15.3190946409321,1.5,8,0,1,55.5,0.490959934877206,0.199484101266313,0.0525426601033299,0.178116117166176,-0.437454267346087,-0.142977872714535,-0.935903733451576,0.52548543027013,-0.832738363659938,-0.131011138615575,-0.846848502895997,"1",NA,41,5,"1",-33,"2","3",0.5,932,5.5,0,NA,52.56,NA,NA,NA,1,NA,NA,"Con plurality"
"56","Local Authority","SC041018",6,"WIGAN",NA,NA,"Good",2016-01-14,1,NA,"2016-07-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2016,0,1,NA,NA,NA,NA,NA,"North West",-0.818181818181818,24.5673181818182,12.8409090909091,1392,12559949.5454545,4.04,85.47,96.61,3.73636363636364,21.0860167374109,3,3,0,0,53.1428571428571,0.416135599085804,-0.94515394101963,-0.396459824807515,-0.726176459883638,-0.490680321347736,-0.479342072179704,0.323274255247208,0.637377105390098,-0.350155158928978,0.191433055753839,-0.07776738967929,"1",NA,42,6,"0",6,"2","1",0.6,1331,2.5,0.5,1334,26.88,NA,NA,0,NA,NA,1,"Lab"
"57","Local Authority","SC062537",4,"HALTON",NA,NA,"Requires improvement to be good",2016-01-07,1,NA,"2016-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2016,0,1,NA,NA,NA,NA,NA,"North West",10.7272727272727,26.4430909090909,14.8772727272727,1514.66666666667,8899567.25545454,4.32,78.2,98.31,4.22727272727273,21.1145818938798,2.5,5,0,0,32.5,0.574513776510939,0.467512292986163,-0.334566150317203,-0.64000131917902,-0.956811521543997,-0.82394139688137,0.70743025179938,0.775214676190059,-0.151444427569171,-0.903973155959076,-0.0739579187052185,"1",NA,43,2,"0",6,"3","1",0.2,1474,8.5,3,1452,NA,NA,NA,0,NA,NA,1,"Lab"
"58","Voluntary","SC020563",5,"TELFORD AND WREKIN",NA,NA,"Good",2015-08-13,1,NA,"2016-03-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2015,0,1,NA,NA,NA,NA,NA,"West Midlands",-28.1818181818182,25.7390454545455,14.0781818181818,1491,8187613.81818182,4.55,93.71,92.62,3,22.2966363090349,3,2,0,0,34.5,0.0407668478656009,-0.0868330729473605,-0.357797088456162,-0.65662750121714,-0.911650021178961,-0.890966820530005,-0.252959739581049,0.31386421863019,0.011782244619241,1.43299387893326,0.0836817563729845,"1",NA,NA,NA,"0",-19,"1","1",NA,943,2,0,1489,24.3,NA,1,NA,NA,NA,NA,"Lab"
"59","Local Authority","SC032300",7,"LEICESTERSHIRE",NA,NA,"Good",2015-06-02,1,NA,"2016-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"East Midlands",-45.2727272727273,31.0937454545455,13.6981818181818,1919.7619047619,12324675.3636364,3.62,87.77,90.83,1.86363636363636,14.9609263668392,2.5,5,0,0,51.8571428571429,-0.193682737614127,-0.350446682685941,-0.181111472989759,-0.355415945741838,-0.519712714439545,-0.501491486571686,-1.14220973159996,0.16872936467023,-0.648221255968688,0.537985227272367,-0.894614096110177,"1",NA,44,2,"0",-30,"1","2",0.2,1059,3,0,NA,21.28,NA,NA,0,NA,NA,1,"Con"
"60","Local Authority","SC033539",6,"MANCHESTER",NA,NA,"Requires improvement to be good",2015-09-16,1,NA,"2016-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North West",21,27.5563181818182,16.2254545454545,2383.66666666667,19816677.1818182,7.06,87.52,68.12,4.93636363636364,36.4846049836888,2,5,0,0,64.8571428571429,0.715432942251414,1.40277301844625,-0.297833701097675,-0.0295160153286457,-0.226162962066813,0.203827948030076,1.26232224681918,-1.67261841936925,1.79308201502322,0.500316512976875,1.97580004062188,"1",NA,45,5,"0",-7,"5","3",0.5,1097,7,7,2212,36.3,NA,NA,0,NA,NA,1,"Lab"
"61","Local Authority","SC033629",6,"NEWCASTLE UPON TYNE",NA,NA,"Outstanding",2015-07-08,1,NA,"2016-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North East",-2.09090909090909,28.5940454545455,15.0127272727273,1877.33333333333,17959243.9690909,6.27,89.87,86.79,4.30909090909091,28.247577869612,4,5,1,0,49.3571428571429,0.398676587401143,0.561479823730297,-0.263592477150845,-0.385222642313195,-0.576164589895839,0.0289636360337841,0.771456251224741,-0.158837568289676,1.2324338801152,0.854402427354504,0.877303845162884,"1",NA,46,9,"0",1,"2","2",0.9,1100,0,0,1782,10.56,NA,NA,0,NA,NA,1,"Lab"
"62","Local Authority","SC035678",9,"EALING",NA,NA,"Good",2015-12-16,1,NA,"2016-07-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"London",12.5454545454545,119.863636363636,15.8118181818182,7307,8070070.54545454,5.88,72.28,54.04,4.28181818181818,15.4141969518858,2,4,0,1,47.0714285714286,0.59945522177474,1.11582518966382,2.74797191359739,3.42919819175614,-0.627777733170166,-0.902032695402064,0.750114251416287,-2.81423782928892,0.955658218578323,-1.79596831047633,-0.834165586436551,"1",NA,47,2,"0",28,"4","5",0.2,1191,0,0,6751,NA,NA,NA,0,NA,NA,1,"Lab"
"63","Local Authority","SC036504",6,"HARINGEY","London Borough of Haringey",NA,"Requires improvement to be good",2015-11-26,1,NA,"2019-02-05",NA,"London Borough of Haringey",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"London",18.2727272727273,186.659090909091,15.58,7382.66666666667,8347497,4.8,72.54,64.41,5.18181818181818,18.0640593024185,2,8,0,0,67.8571428571429,0.678020774355713,0.955008274631912,4.95197886015309,3.48235513996252,-0.15842071151926,-0.87591494011953,1.45440024509527,-1.97342864740916,0.189202540476211,-1.75679284760902,-0.48077792967194,"1",NA,48,2,"0",11,"4","5",0.2,1219,0,0,6637,26.07,NA,NA,0,NA,NA,1,"Lab"
"64","Local Authority","SC033672",5,"BIRMINGHAM",NA,NA,"Good",2015-12-17,1,NA,"2016-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,2.5,4,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"1",NA,49,10,"0",44,"5","2",1,1107,0.5,1.5,1999,66.69,NA,NA,0,NA,NA,1,"Lab"
"65","Local Authority","SC034168",7,"CUMBRIA",NA,NA,"Good",2015-12-02,1,NA,"2017-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,NA,-69.4,NA,NA,1548.05555555556,17163236,NA,86.9625,NA,NA,NA,3.5,5,1,0,75.1538461538462,-0.524655716264764,NA,NA,-0.616545132782519,0.0063443227795519,-0.0459749323652755,NA,NA,NA,0.416315280097929,NA,"1",NA,50,12,"0",-45,"1","1",1.2,1126,1.5,0,NA,30.87,NA,NA,0,NA,NA,1,NA
"66","Local Authority","SC036774",5,"GATESHEAD",NA,NA,"Requires improvement to be good",2015-10-21,1,NA,"2016-09-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North East",15,25.072,13.2490909090909,1523.33333333333,7904500.54545454,5.7,93.28,95.9,4.34545454545455,22.7075820651237,2,5,0,0,29.7142857142857,0.633126172880871,-0.661990039649718,-0.379807161229694,-0.633912858150977,-1.01971503990958,-0.917619949866366,0.799912250969347,0.579809649350114,0.827915605561305,1.36820369034502,0.13848579469308,"1",NA,51,5,"0",10,"4","1",0.5,1228,0,0,1519,20.79,NA,NA,0,NA,NA,1,"Lab"
"67","Voluntary","SC037369",9,"KENT",NA,NA,"Requires improvement to be good",2015-09-24,1,NA,"2016-06-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2015,0,1,NA,NA,NA,NA,NA,"South East",-141,44.7295363636364,14.2936363636364,3260.16666666667,23672013.1818182,4.41,86.02,93.39,2.88181818181818,16.2387247448216,2.5,5,0,0,140.5,-1.50684983075324,0.062632059847002,0.268820009473108,0.586238149026767,1.48190949816793,0.566780797443524,-0.345441738751016,0.376296530110172,-0.0875731210606622,0.274304227203922,-0.72420593339106,"1",NA,NA,NA,"0",-143,"1","4",NA,1242,3,3,NA,16.92,NA,1,NA,NA,NA,NA,"Con"
"68","Local Authority","SC394224",4,"CHESHIRE EAST",NA,NA,"Good",2015-12-02,1,NA,"2017-03-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North West",-9.54545454545454,33.8658181818182,14.7272727272727,2345,9318367.18181818,3.52,87.49,96.65,2.08181818181818,13.627441654787,3,5,0,0,44.7857142857143,0.29641666181956,0.363454289141986,-0.0896431599309857,-0.0566799183768403,-0.679390876444492,-0.784514320588195,-0.971473733132333,0.640620342350097,-0.719189374311477,0.495796267261418,-1.07244863065829,"1",NA,52,1,"0",9,"1","3",0.1,1878,3,1.5,2302,28,NA,NA,0,NA,NA,1,"Con plurality"
"69","Local Authority","SC064515",4,"OLDHAM",NA,NA,"Good",2015-08-26,1,NA,"2016-03-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North West",2.72727272727273,27.1257363636364,12.9081818181818,1581.66666666667,9341440.36363636,5.46,79.72,78.48,5.39090909090909,39.1616059478678,3,4,0,0,45.0714285714286,0.464771417350215,-0.898485502931939,-0.312041334308517,-0.592932832000683,-0.672939233535201,-0.782342142317366,1.61802224362675,-0.832620046729485,0.657592121538613,-0.674947373042483,2.33280692352568,"1",NA,53,4,"0",6,"2","2",0.4,1526,1,0,1583,41.5,NA,NA,0,NA,NA,1,"Lab plurality"
"70","Voluntary","SC486754",4,"REDBRIDGE",NA,NA,"Good",2015-10-15,1,"2015-06-30","2017-12-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2015,0,1,102,NA,NA,NA,NA,"London",-24.4545454545455,77.2181818181818,15.3263636363636,5463,3922500.22636364,5.77,79.21,42.95,3.59090909090909,17.0985501483273,3,3,0,0,17.4545454545455,0.0918968106563927,0.77905564994994,1.34082709069262,2.13376102225086,-1.29654917201733,-1.29249735670699,0.209450256268787,-3.71342527644867,0.877593288401256,-0.751791550205288,-0.60953896417642,"1",8.5,NA,NA,"0",1,"1","5",NA,2775,0,0,4924,NA,NA,1,NA,NA,NA,NA,"Lab"
"71","Local Authority","SC066549",2,"TRAFFORD",NA,NA,"Good",2015-06-10,1,NA,"2016-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2015,0,1,NA,NA,NA,NA,NA,"North West",10.9090909090909,50.6499545454545,14.1772727272727,2728.66666666667,6929408.18181818,4.47,77.45,84.29,2.76363636363636,14.240607109499,3,5,0,0,27,0.577007921037319,-0.0180917249533283,0.464172266419908,0.212851567903091,-1.08100564754784,-1.00941805820844,-0.437923737920984,-0.361539878289619,-0.0449922500549896,-1.01697929884555,-0.990676419657926,"1",NA,54,3,"0",0,"3","3",0.3,1592,0,2,2453,9.44,NA,NA,0,NA,NA,1,"Lab"
"72","Voluntary","SC425921",6,"LUTON",NA,NA,"Requires improvement to be good",2015-09-09,1,NA,"2016-04-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2015,0,1,NA,NA,NA,NA,NA,"East of England",12.1818181818182,35.8863454545455,15.3572727272727,2939.66666666667,4901751.27272727,5.97,65.07,58.74,4.12727272727273,32.390273151196,2.5,8,0,0,21.5714285714286,0.59446693272198,0.800497905287528,-0.0229731121694918,0.361082176778153,-1.20358686282437,-1.2003077375483,0.629176252501715,-2.43315748648903,1.01952952508683,-2.88233403075833,1.42977683605409,"1",NA,NA,NA,"0",4,"4","4",NA,2099,7,1,2499,NA,NA,1,NA,NA,NA,NA,"Lab"
"73","Voluntary","SC444376",5,"DEVON",NA,NA,"Inadequate",2015-08-07,1,NA,"2016-07-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Third sector",2015,0,1,NA,NA,NA,NA,NA,"South West",-3.72727272727273,35.8404090909091,13.0909090909091,2555,18337850.9090909,2.9,78.44,97.08,1.81818181818182,17.3247875112858,2,4,0,1,103.785714285714,0.376229286663722,-0.77172393461267,-0.0244888450175281,0.0908481757642169,0.652873384324059,0.0646068245083312,-1.17777973128072,0.675485139670087,-1.15919170803676,-0.867811190235404,-0.579367777528774,"1",NA,NA,NA,"0",-27,"2","3",NA,2231,10,2,NA,15.96,NA,1,NA,NA,NA,NA,"Con"
